com_id,reg_id,region,dep_id,arr_id,can_id,name,population,lat,lon,group
54215,44,Grand Est,54,3,21,Frouard,6610,48.7504210433,6.12310457526,2
51172,44,Grand Est,51,3,18,Cormontreuil,6537,49.2171216768,4.05352954118,1
57443,44,Grand Est,57,9,18,Marange-Silvange,6502,49.215755032,6.11238062036,2
8190,44,Grand Est,8,1,9,Givet,6487,50.1424845969,4.83512248031,1
68145,44,Grand Est,68,2,5,Horbourg-Wihr,6365,48.08274524,7.40392986791,1
68195,44,Grand Est,68,4,8,Lutterbach,6339,47.7610968864,7.27261262553,2
57332,44,Grand Est,57,3,9,Hombourg-Haut,6330,49.1275851228,6.77437338619,2
57537,44,Grand Est,57,3,8,Petite-Rosselle,6324,49.2095397191,6.85924244683,2
54263,44,Grand Est,54,1,4,Homécourt,6302,49.222479805,5.99270563767,2
88372,44,Grand Est,88,3,11,Raon-l'Étape,6247,48.4079337645,6.86032429623,1
54328,44,Grand Est,54,3,5,Ludres,6219,48.6207490821,6.17338110718,2
57012,44,Grand Est,57,7,1,Algrange,6157,49.3644069158,6.04829438392,2
67313,44,Grand Est,67,3,11,Mutzig,6136,48.538054845,7.45530315563,1
67506,44,Grand Est,67,8,3,Vendenheim,6080,48.6674524477,7.73934378443,1
10268,44,Grand Est,10,2,7,Nogent-sur-Seine,6062,48.4962576328,3.49983013092,1
67519,44,Grand Est,67,8,3,La Wantzenau,6022,48.6593283518,7.83143435964,2
8363,44,Grand Est,8,1,12,Revin,5947,49.9343612918,4.69218802167,1
67028,44,Grand Est,67,5,4,Benfeld,5914,48.3659229092,7.60197338557,2
67137,44,Grand Est,67,8,9,Fegersheim,5845,48.4974401666,7.68863317258,2
67520,44,Grand Est,67,3,14,Wasselonne,5821,48.6388786162,7.44230441985,1
54318,44,Grand Est,54,4,16,Liverdun,5819,48.7537166405,6.05235397303,1
68004,44,Grand Est,68,1,1,Altkirch,5787,47.6210336538,7.24484329622,1
51250,44,Grand Est,51,3,9,Fismes,5775,49.3059837243,3.6791731942,1
68163,44,Grand Est,68,4,2,Kembs,5721,47.6793674876,7.50063130465,2
67131,44,Grand Est,67,8,7,Eschau,5708,48.4832295386,7.72955536654,2
8328,44,Grand Est,8,1,5,Nouzonville,5702,49.819774473,4.75390800409,1
57097,44,Grand Est,57,3,3,Boulay-Moselle,5635,49.1779901346,6.49842566408,2
68300,44,Grand Est,68,4,13,Sausheim,5611,47.7824980107,7.40065794746,2
55122,44,Grand Est,55,2,7,Commercy,5578,48.7462445722,5.55631428699,0
51506,44,Grand Est,51,1,5,Saint-Memmie,5523,48.9545604627,4.41789406119,1
67388,44,Grand Est,67,2,13,Reichshoffen,5494,48.9374738141,7.67524392533,1
57207,44,Grand Est,57,3,9,Farébersviller,5453,49.1168142079,6.86777677982,2
67411,44,Grand Est,67,3,10,Rosheim,5427,48.490413735,7.41207007733,2
51030,44,Grand Est,51,2,7,Aÿ-Champagne,5338,49.0625907596,3.9973447815,1
67106,44,Grand Est,67,2,1,Drusenheim,5301,48.7609264205,7.94563844601,2
88304,44,Grand Est,88,1,9,Mirecourt,5292,48.2935312144,6.12032421472,1
54322,44,Grand Est,54,1,11,Longuyon,5285,49.4583667355,5.59176459376,2
57336,44,Grand Est,57,3,19,L'Hôpital,5262,49.1574029891,6.73265965456,2
57209,44,Grand Est,57,3,7,Faulquemont,5241,49.0355163236,6.59404999138,1
10297,44,Grand Est,10,3,15,Pont-Sainte-Marie,5237,48.3193392667,4.09949303348,2
67151,44,Grand Est,67,2,3,Gambsheim,5216,48.6923110768,7.8840878201,2
51388,44,Grand Est,51,1,10,Mourmelon-le-Grand,5213,49.1326106985,4.38710569439,1
88367,44,Grand Est,88,1,13,Rambervillers,5206,48.3458722142,6.63121002783,1
54439,44,Grand Est,54,3,3,Pulnoy,5200,48.7016421917,6.26610027665,2
68298,44,Grand Est,68,2,15,Sainte-Marie-aux-Mines,5182,48.2285762223,7.16926143657,1
54498,44,Grand Est,54,3,3,Seichamps,5177,48.715250189,6.27143894576,2
8081,44,Grand Est,8,1,2,Bogny-sur-Meuse,5082,49.8477354025,4.7508301548,1
57487,44,Grand Est,57,9,5,Moulins-lès-Metz,5079,49.0926450491,6.11852525419,1
67372,44,Grand Est,67,2,89,Val-de-Moder,5075,48.8432047964,7.59893121728,1
57089,44,Grand Est,57,6,2,Bitche,5056,49.0473471719,7.459601871,1
67458,44,Grand Est,67,2,5,Schweighouse-sur-Moder,5045,48.8172159239,7.7377298253,2
51662,44,Grand Est,51,3,2,Witry-lès-Reims,5022,49.2972389215,4.11178756183,1
51242,44,Grand Est,51,1,3,Fagnières,4976,48.9465486999,4.30937334592,1
10033,44,Grand Est,10,1,3,Bar-sur-Aube,4968,48.2339751025,4.71595700167,0
10325,44,Grand Est,10,3,10,Rosières-près-Troyes,4961,48.2626897407,4.06345677209,2
88516,44,Grand Est,88,2,17,Vittel,4943,48.2012893937,5.95449403029,1
57540,44,Grand Est,57,5,17,Phalsbourg,4939,48.7666597988,7.26359977418,1
68042,44,Grand Est,68,4,14,Blotzheim,4898,47.6041661694,7.49467481081,2
51535,44,Grand Est,51,2,21,Sézanne,4881,48.7238850993,3.72347511643,1
67472,44,Grand Est,67,2,1,Soufflenheim,4850,48.8085682655,7.95676945015,2
68269,44,Grand Est,68,2,15,Ribeauvillé,4847,48.2065139236,7.28672468283,2
68226,44,Grand Est,68,2,16,Munster,4794,48.0448514207,7.14149744282,2
68155,44,Grand Est,68,2,4,Ingersheim,4755,48.1014572023,7.31053680908,1
54157,44,Grand Est,54,3,2,Dieulouard,4750,48.8340364411,6.05567802778,1
57032,44,Grand Est,57,9,5,Ars-sur-Moselle,4743,49.0852493143,6.0478493798,2
88090,44,Grand Est,88,1,3,Charmes,4677,48.3848071988,6.31788990054,1
57049,44,Grand Est,57,9,15,Le Ban-Saint-Martin,4672,49.1241611255,6.14173598917,2
54079,44,Grand Est,54,3,18,Blénod-lès-Pont-à-Mousson,4669,48.8752634053,6.0622081682,2
67205,44,Grand Est,67,2,3,Hœrdt,4637,48.6905674036,7.78483478217,2
57628,44,Grand Est,57,6,20,Sarralbe,4540,48.9956964636,7.01158536668,1
54174,44,Grand Est,54,4,20,Écrouves,4512,48.6801928361,5.84268931795,2
68162,44,Grand Est,68,2,15,Kaysersberg Vignoble,4505,48.1550192582,7.23808768656,2
67495,44,Grand Est,67,4,2,Truchtersheim,4487,48.6564842295,7.61650465885,1
57508,44,Grand Est,57,7,1,Nilvange,4483,49.3442452472,6.05058281436,2
67324,44,Grand Est,67,2,13,Niederbronn-les-Bains,4438,48.9638157112,7.63986093383,2
68287,44,Grand Est,68,6,16,Rouffach,4416,47.9688422434,7.27338874141,1
54261,44,Grand Est,54,1,7,Herserange,4386,49.5184653931,5.79248530225,2
8490,44,Grand Est,8,4,19,Vouziers,4305,49.4000316087,4.70126283768,1
67282,44,Grand Est,67,3,10,Marlenheim,4294,48.6190542828,7.50589211094,2
67073,44,Grand Est,67,5,16,Châtenois,4293,48.2803314907,7.38582937668,2
88075,44,Grand Est,88,3,1,La Bresse,4289,48.0185002514,6.92615548288,1
51507,44,Grand Est,51,1,1,Sainte-Menehould,4277,49.0865774658,4.94259439229,1
67281,44,Grand Est,67,5,16,Marckolsheim,4276,48.1496222393,7.56101805973,2
88429,44,Grand Est,88,1,12,Saint-Nabord,4249,48.0360750198,6.55639744064,2
67339,44,Grand Est,67,2,23,Betschdorf,4235,48.893487303,7.92255309446,2
54039,44,Grand Est,54,2,1,Baccarat,4221,48.4499656424,6.74057641633,1
57647,44,Grand Est,57,7,10,Serémange-Erzange,4220,49.322921611,6.09359436832,2
54090,44,Grand Est,54,3,2,Bouxières-aux-Dames,4190,48.7585901427,6.16355504539,2
68043,44,Grand Est,68,4,17,Bollwiller,4174,47.854030178,7.25159464138,2
68021,44,Grand Est,68,4,2,Bartenheim,4149,47.6362849044,7.4885344409,2
54415,44,Grand Est,54,3,18,Pagny-sur-Moselle,4109,48.9884361128,6.01116368886,2
67202,44,Grand Est,67,4,2,Hochfelden,4101,48.7558373026,7.56312887309,2
55463,44,Grand Est,55,2,13,Saint-Mihiel,4070,48.8912948587,5.58243236203,1
