com_id,reg_id,region,dep_id,arr_id,can_id,name,population,lat,lon,group
4166,93,Provence-Alpes-Côte d'Azur,4,4,12,Riez,1700,43.8284587474,6.08237819985,1
4244,93,Provence-Alpes-Côte d'Azur,4,3,3,Volonne,1671,44.1239478859,6.03467827528,2
5123,93,Provence-Alpes-Côte d'Azur,5,2,15,La Roche-des-Arnauds,1621,44.5838170428,5.96045927972,2
6066,93,Provence-Alpes-Côte d'Azur,6,2,26,Gilette,1609,43.8481962471,7.1613234113,2
5133,93,Provence-Alpes-Côte d'Azur,5,1,2,Saint-Chaffrey,1569,44.9346479572,6.60139023926,1
83149,93,Provence-Alpes-Côte d'Azur,83,3,4,Villecroze,1511,43.564445349,6.28543419016,2
4039,93,Provence-Alpes-Côte d'Azur,4,2,2,Castellane,1502,43.8449862174,6.49029842016,0
5183,93,Provence-Alpes-Côte d'Azur,5,1,2,Villar-Saint-Pancrace,1500,44.8395685825,6.65048294053,2
6067,93,Provence-Alpes-Côte d'Azur,6,2,14,Gorbio,1498,43.7860281963,7.44603824995,2
4145,93,Provence-Alpes-Côte d'Azur,4,4,14,Peipin,1496,44.1413026547,5.9437147381,2
4001,93,Provence-Alpes-Côte d'Azur,4,3,5,Aiglun,1448,44.0638744567,6.13842845338,2
5162,93,Provence-Alpes-Côte d'Azur,5,2,14,La Saulce,1431,44.4305124468,6.01099383219,2
6025,93,Provence-Alpes-Côte d'Azur,6,1,17,Le Broc,1424,43.8147822086,7.15907633922,2
4205,93,Provence-Alpes-Côte d'Azur,4,3,13,Seyne,1400,44.3390108176,6.38482796835,1
4111,93,Provence-Alpes-Côte d'Azur,4,4,11,Mane,1380,43.9388973757,5.74234213479,2
5118,93,Provence-Alpes-Côte d'Azur,5,2,11,Val Buëch-Méouge,1356,44.2207910151,5.84342231314,2
4178,93,Provence-Alpes-Côte d'Azur,4,4,6,Saint-Étienne-les-Orgues,1352,44.0670149849,5.78046052827,2
5166,93,Provence-Alpes-Côte d'Azur,5,2,13,Serres,1319,44.4213858087,5.71549751124,1
4063,93,Provence-Alpes-Côte d'Azur,4,4,9,Corbières-en-Provence,1277,43.7606909826,5.74590452535,2
4192,93,Provence-Alpes-Côte d'Azur,4,4,11,Saint-Michel-l'Observatoire,1254,43.909879406,5.72004315449,2
5036,93,Provence-Alpes-Côte d'Azur,5,2,5,Châteauroux-les-Alpes,1235,44.6423670958,6.48290823337,2
5101,93,Provence-Alpes-Côte d'Azur,5,1,1,Vallouise-Pelvoux,1168,44.899639207,6.43586430867,2
5145,93,Provence-Alpes-Côte d'Azur,5,2,12,Saint-Jean-Saint-Nicolas,1166,44.6744954225,6.23085847467,2
5151,93,Provence-Alpes-Côte d'Azur,5,1,1,Saint-Martin-de-Queyrières,1164,44.8375257288,6.58255010654,2
4096,93,Provence-Alpes-Côte d'Azur,4,1,1,Jausiers,1163,44.3876110175,6.78602312361,2
