,x,name,lon,lat
49,http://fr.dbpedia.org/resource/Mémorial_lyonnais_du_génocide_arménien,Mémorial lyonnais du génocide arménien,4.8338,45.7565
50,http://fr.dbpedia.org/resource/Église_Saint-Charles_de_Serin,Église Saint-Charles de Serin,4.81257,45.775
51,http://fr.dbpedia.org/resource/Église_de_la_Rédemption_de_Lyon,Église de la Rédemption de Lyon,4.84504,45.7715
52,http://fr.dbpedia.org/resource/Veilleur_de_pierre,Veilleur de pierre,4.8331,45.7582
53,http://fr.dbpedia.org/resource/Église_Notre-Dame-du-Monde-Entier_de_La_Duchère,Église Notre-Dame-du-Monde-Entier de La Duchère,4.7939,45.7832
54,http://fr.dbpedia.org/resource/Maison_des_Canuts,Maison des Canuts,4.83385,45.7772
55,http://fr.dbpedia.org/resource/Pont_Winston-Churchill,Pont Winston-Churchill,4.84265,45.7786
56,http://fr.dbpedia.org/resource/Pont_Pasteur,Pont Pasteur,4.82053,45.7334
57,http://fr.dbpedia.org/resource/Passerelle_Paul-Couturier,Passerelle Paul-Couturier,4.82624,45.7571
58,http://fr.dbpedia.org/resource/Passerelle_Saint-Vincent,Passerelle Saint-Vincent,4.82787,45.7675
59,http://fr.dbpedia.org/resource/Passerelle_de_l'Homme_de_la_Roche,Passerelle de l'Homme de la Roche,4.82053,45.7673
60,http://fr.dbpedia.org/resource/Passerelle_du_Palais_de_Justice,Passerelle du Palais de Justice,4.83002,45.7615
61,http://fr.dbpedia.org/resource/Pont_Bonaparte,Pont Bonaparte,4.82869,45.7595
62,http://fr.dbpedia.org/resource/Pont_Clemenceau_(Lyon),Pont Clemenceau (Lyon),4.80959,45.7749
63,http://fr.dbpedia.org/resource/Pont_Kœnig,Pont Kœnig,4.81329,45.7701
64,http://fr.dbpedia.org/resource/Pont_Maréchal-Juin,Pont Maréchal-Juin,4.83055,45.7632
65,http://fr.dbpedia.org/resource/Pont_Raymond-Barre,Pont Raymond-Barre,4.82013,45.7327
66,http://fr.dbpedia.org/resource/Pont_Schuman,Pont Schuman,4.81036,45.7801
67,http://fr.dbpedia.org/resource/Pont_d'Ainay,Pont d'Ainay,5.34112,46.0494
68,http://fr.dbpedia.org/resource/Pont_de_l'Université,Pont de l'Université,4.83527,45.7526
69,http://fr.dbpedia.org/resource/Pont_de_la_Guillotière,Pont de la Guillotière,4.83825,45.7567
70,http://fr.dbpedia.org/resource/Ponts_de_la_Mulatière,Ponts de la Mulatière,4.81586,45.7313
71,http://fr.dbpedia.org/resource/Viaduc_de_la_Quarantaine,Viaduc de la Quarantaine,4.82104,45.7507
72,http://fr.dbpedia.org/resource/Cimetière_de_la_Croix-Rousse,Cimetière de la Croix-Rousse,4.81965,45.7829
73,http://fr.dbpedia.org/resource/Jardin_du_Palais_Saint-Pierre,Jardin du Palais Saint-Pierre,4.83363,45.7668
74,http://fr.dbpedia.org/resource/Chapelle_de_l'hôpital_Édouard-Herriot,Chapelle de l'hôpital Édouard-Herriot,4.87949,45.7443
75,http://fr.dbpedia.org/resource/Centauresse_et_Faune,Centauresse et Faune,4.8456,45.7774
76,http://fr.dbpedia.org/resource/Rue_Sainte-Catherine_(Lyon),Rue Sainte-Catherine (Lyon),4.83319,45.7682
77,http://fr.dbpedia.org/resource/École_pour_l'informatique_et_les_nouvelles_technologies,École pour l'informatique et les nouvelles technologies,2.36306,48.8153
78,http://fr.dbpedia.org/resource/Église_Saint-Camille_de_Lyon,Église Saint-Camille de Lyon,4.81467,45.7901
79,http://fr.dbpedia.org/resource/Église_Sainte-Blandine,Église Sainte-Blandine,4.82358,45.745
80,http://fr.dbpedia.org/resource/Église_Saint-Bonaventure_de_Lyon,Église Saint-Bonaventure de Lyon,4.8369,45.7631
81,http://fr.dbpedia.org/resource/Université_catholique_de_Lyon,Université catholique de Lyon,4.82695,45.7514
82,http://fr.dbpedia.org/resource/Église_du_Bon-Pasteur_de_Lyon,Église du Bon-Pasteur de Lyon,4.82996,45.7717
83,http://fr.dbpedia.org/resource/Église_Saint-Eucher_de_Lyon,Église Saint-Eucher de Lyon,4.83983,45.7792
84,http://fr.dbpedia.org/resource/Cimetière_de_Loyasse,Cimetière de Loyasse,4.81167,45.7625
85,http://fr.dbpedia.org/resource/Truck_(Wurm),Truck (Wurm),4.8521,45.7842
86,http://fr.dbpedia.org/resource/World_Markets,World Markets,4.8531,45.7841
87,http://fr.dbpedia.org/resource/Université_Lumière_Lyon-II,Université Lumière Lyon-II,4.83727,45.7508
88,http://fr.dbpedia.org/resource/Mercure_et_Argus_(Jordaens),Mercure et Argus (Jordaens),4.83355,45.7669
