,x,name,lon,lat
0,http://fr.dbpedia.org/resource/Mosquée_Hassan_II,Mosquée Hassan II,-7.6326,33.6085
1,http://fr.dbpedia.org/resource/Église_du_Sacré-Cœur_de_Casablanca,Église du Sacré-Cœur de Casablanca,-7.62449,33.5913
