,x,name,lon,lat,group
88,http://fr.dbpedia.org/resource/Église_Saint-Germain-l'Auxerrois_de_Paris,Église Saint-Germain-l'Auxerrois,2.3413158266860727,48.859462975475914,0
89,http://fr.dbpedia.org/resource/Église_Saint-Nicolas-du-Chardonnet,Église Saint-Nicolas-du-Chardonnet,2.35028,48.8492,1
90,http://fr.dbpedia.org/resource/Église_Saint-Sulpice_de_Paris,Église Saint-Sulpice de Paris,2.3348733213468225,48.85097681177112,0
91,http://fr.dbpedia.org/resource/Église_du_Val-de-Grâce,Église du Val-de-Grâce,2.34198,48.8405,2
92,http://fr.dbpedia.org/resource/Couvent_des_Madelonnettes_(Paris),Couvent des Madelonnettes (Paris),2.35889,48.8664,2
93,http://fr.dbpedia.org/resource/Hôpital_de_la_Salpêtrière,Hôpital de la Salpêtrière,2.36407,48.8378,0
94,http://fr.dbpedia.org/resource/Musée_Cernuschi,Musée Cernuschi,2.312,48.88,2
95,http://fr.dbpedia.org/resource/Passerelle_Debilly,Passerelle Debilly,2.29694,48.8625,2
96,http://fr.dbpedia.org/resource/Pont_Marie,Pont Marie,2.3575,48.8528,1
97,http://fr.dbpedia.org/resource/Pont_National_(Paris),Pont National (Paris),2.38778,48.8283,1
98,http://fr.dbpedia.org/resource/Pont_Royal_(Paris),Pont Royal (Paris),2.33028,48.8608,2
99,http://fr.dbpedia.org/resource/Pont_d'Iéna,Pont d'Iéna,2.29222,48.8597,0
100,http://fr.dbpedia.org/resource/Pont_de_Bercy,Ministère de l'économie,2.377114578798354,48.84004308849449,0
101,http://fr.dbpedia.org/resource/Pont_de_la_Concorde,Pont de la Concorde,2.31944,48.8636,2
102,http://fr.dbpedia.org/resource/Pont_des_Arts,Pont des Arts,2.3375,48.8583,0
103,http://fr.dbpedia.org/resource/Viaduc_d'Austerlitz,Viaduc d'Austerlitz,2.36778,48.8436,2
104,http://fr.dbpedia.org/resource/Église_Notre-Dame_de_Clignancourt,Église Notre-Dame de Clignancourt,2.34503,48.8932,1
105,http://fr.dbpedia.org/resource/Église_Saint-Christophe-de-Javel,Église Saint-Christophe-de-Javel,2.2795,48.8445,2
106,http://fr.dbpedia.org/resource/Église_Sainte-Marguerite_de_Paris,Église Sainte-Marguerite de Paris,2.38111,48.8528,2
107,http://fr.dbpedia.org/resource/Église_Saint-Jean-Baptiste-de-La-Salle,Église Saint-Jean-Baptiste-de-La-Salle,2.3124,48.8412,1
108,http://fr.dbpedia.org/resource/Église_Saint-Pierre-de-Montrouge,Église Saint-Pierre-de-Montrouge,2.32694,48.8286,2
109,http://fr.dbpedia.org/resource/Église_Sainte-Marie_des_Batignolles,Église Sainte-Marie des Batignolles,2.31792,48.8868,2
110,http://fr.dbpedia.org/resource/Église_Notre-Dame-d'Espérance_de_Paris,Église Notre-Dame-d'Espérance de Paris,2.3745,48.8557,2
111,http://fr.dbpedia.org/resource/Église_Saint-André-de-l'Europe,Église Saint-André-de-l'Europe,2.32583,48.8814,2
112,http://fr.dbpedia.org/resource/Église_Saint-Bernard_de_la_Chapelle,Église Saint-Bernard de la Chapelle,2.3554,48.8861,2
113,http://fr.dbpedia.org/resource/Église_Saint-Denys_de_la_Chapelle,Église Saint-Denys de la Chapelle,2.36,48.8913,2
114,http://fr.dbpedia.org/resource/Église_Saint-François-Xavier_de_Paris,Église Saint-François-Xavier de Paris,2.31333,48.8506,2
115,http://fr.dbpedia.org/resource/Église_Saint-Jean-Baptiste_de_Grenelle,Église Saint-Jean-Baptiste de Grenelle,2.29258,48.8432,2
