,x,name,lon,lat
53,http://fr.dbpedia.org/resource/Torras_i_Bages_(métro_de_Barcelone),Torras i Bages (métro de Barcelone),2.1906,41.4431
54,http://fr.dbpedia.org/resource/Trinitat_Vella_(métro_de_Barcelone),Trinitat Vella (métro de Barcelone),2.1938,41.4486
55,http://fr.dbpedia.org/resource/Universitat_(métro_de_Barcelone),Universitat (métro de Barcelone),2.164,41.3854
56,http://fr.dbpedia.org/resource/Urgell_(métro_de_Barcelone),Urgell (métro de Barcelone),2.159,41.3824
57,http://fr.dbpedia.org/resource/Urquinaona_(métro_de_Barcelone),Urquinaona (métro de Barcelone),2.1729,41.3886
58,http://fr.dbpedia.org/resource/La_Rambla,La Rambla,2.17461,41.3815
59,http://fr.dbpedia.org/resource/Gran_Via_de_les_Corts_Catalanes,Gran Via de les Corts Catalanes,2.16364,41.3863
60,http://fr.dbpedia.org/resource/Aéroport_international_de_Barcelone-El_Prat,Aéroport international de Barcelone-El Prat,2.07833,41.2969
61,http://fr.dbpedia.org/resource/Port_Vell,Port Vell,2.18464,41.3758
62,http://fr.dbpedia.org/resource/Parc_Joan-Miró,Parc Joan-Miró,2.14838,41.3779
63,http://fr.dbpedia.org/resource/Pont_Bac_de_Roda,Pont Bac de Roda,2.19246,41.4162
64,http://fr.dbpedia.org/resource/Gare_de_Barcelone-França,Gare de Barcelone-França,2.18514,41.3845
65,http://fr.dbpedia.org/resource/Gare_de_Barcelone-Sagrera_TAV,Gare de Barcelone-Sagrera TAV,2.19361,41.4217
66,http://fr.dbpedia.org/resource/Place_de_Catalogne,Place de Catalogne,2.1699,41.3867
67,http://fr.dbpedia.org/resource/Plaça_del_Pi,Plaça del Pi,2.17369,41.3824
68,http://fr.dbpedia.org/resource/Musée_national_d'art_de_Catalogne,Musée national d'art de Catalogne,2.15333,41.3683
69,http://fr.dbpedia.org/resource/Dona_i_ocell,Dona i ocell,2.14697,41.3778
70,http://fr.dbpedia.org/resource/La_Caresse_d'un_oiseau,La Caresse d'un oiseau,2.15951,41.3686
71,http://fr.dbpedia.org/resource/Place_Francesc_Macià,Place Francesc Macià,2.14444,41.3928
72,http://fr.dbpedia.org/resource/Place_Lesseps_(Barcelone),Place Lesseps (Barcelone),2.14983,41.4066
73,http://fr.dbpedia.org/resource/Place_Sant_Jaume,Place Sant Jaume,2.17698,41.3827
74,http://fr.dbpedia.org/resource/Place_Tétouan,Place Tétouan,2.17537,41.395
75,http://fr.dbpedia.org/resource/Place_Urquinaona,Place Urquinaona,2.17312,41.3889
76,http://fr.dbpedia.org/resource/Place_de_l'Université_(Barcelone),Place de l'Université (Barcelone),2.164,41.3857
77,http://fr.dbpedia.org/resource/Place_de_la_Sagrada_Família,Place de la Sagrada Família,2.17321,41.4027
78,http://fr.dbpedia.org/resource/Place_de_la_Ville_de_Gràcia,Place de la Ville de Gràcia,2.15756,41.4002
79,http://fr.dbpedia.org/resource/Place_Molina,Place Molina,2.14722,41.4011
80,http://fr.dbpedia.org/resource/Conservatoire_supérieur_de_musique_du_Liceu,Conservatoire supérieur de musique du Liceu,2.17306,41.3886
81,http://fr.dbpedia.org/resource/Gare_de_Barcelone-Sants,Gare de Barcelone-Sants,2.14,41.3789
82,http://fr.dbpedia.org/resource/Fundació_Suñol,Fundació Suñol,2.16128,41.3956
83,http://fr.dbpedia.org/resource/Place_d'Espagne_(Barcelone),Place d'Espagne (Barcelone),2.14914,41.375
84,http://fr.dbpedia.org/resource/Plaça_Reial,Plaça Reial,2.17529,41.3802
85,http://fr.dbpedia.org/resource/Plaça_de_les_Glòries_Catalanes,Plaça de les Glòries Catalanes,2.18694,41.4034
