,x,name,lon,lat
0,http://fr.dbpedia.org/resource/Cathédrale_du_Sacré-Cœur_d'Alger,Cathédrale du Sacré-Cœur d'Alger,3.04773,36.7641
1,http://fr.dbpedia.org/resource/Mosquée_Ketchaoua,Mosquée Ketchaoua,3.06056,36.785
2,http://fr.dbpedia.org/resource/Église_anglicane_de_la_Sainte-Trinité_d'Alger,Église anglicane de la Sainte-Trinité d'Alger,3.04603,36.7577
