,x,name,lon,lat
0,http://fr.dbpedia.org/resource/Cimetière_du_Djellaz,Cimetière du Djellaz,10.1845,36.7861
1,http://fr.dbpedia.org/resource/Mosquée_Zitouna,Mosquée Zitouna,10.1711,36.7972
2,http://fr.dbpedia.org/resource/Cathédrale_Saint-Vincent-de-Paul_de_Tunis,Cathédrale Saint-Vincent-de-Paul de Tunis,10.1789,36.8
3,http://fr.dbpedia.org/resource/Cimetière_israélite_de_Tunis,Cimetière israélite de Tunis,10.1779,36.8046
4,http://fr.dbpedia.org/resource/Cimetière_du_Borgel,Cimetière du Borgel,10.1896,36.8234
5,http://fr.dbpedia.org/resource/Université_Zitouna,Université Zitouna,10.1709,36.7858
