com_id,reg_id,region,dep_id,arr_id,can_id,name,population,lat,lon,group
92060,11,Île-de-France,92,1,6,Le Plessis-Robinson,29719,48.7804383642,2.26064286011,2
93014,11,Île-de-France,93,2,11,Clichy-sous-Bois,29624,48.9076285106,2.5462022266,2
94034,11,Île-de-France,94,3,10,Fresnes,28679,48.7571343016,2.32612839743,2
94044,11,Île-de-France,94,1,21,Limeil-Brévannes,28391,48.7450357782,2.48936184357,1
92075,11,Île-de-France,92,3,8,Vanves,28157,48.8215227089,2.28739490768,1
93047,11,Île-de-France,93,2,20,Montfermeil,28141,48.8982616679,2.56714354796,2
94071,11,Île-de-France,94,1,18,Sucy-en-Brie,27318,48.7656456593,2.5330560803,1
92032,11,Île-de-France,92,1,7,Fontenay-aux-Roses,25389,48.7897301312,2.28723493557,2
92078,11,Île-de-France,92,2,14,Villeneuve-la-Garenne,24670,48.9364061917,2.32448995943,2
94043,11,Île-de-France,94,3,12,Le Kremlin-Bicêtre,24642,48.809220102,2.35657965243,1
94054,11,Île-de-France,94,3,15,Orly,24526,48.7429320073,2.39468296999,1
93057,11,Île-de-France,93,2,6,Les Pavillons-sous-Bois,24003,48.9082060253,2.50297448267,1
92072,11,Île-de-France,92,3,5,Sèvres,23472,48.821476509,2.21052297438,1
93045,11,Île-de-France,93,1,3,Les Lilas,23396,48.8819208939,2.419667821,2
94067,11,Île-de-France,94,2,23,Saint-Mandé,22191,48.842440243,2.4192191088,1
94003,11,Île-de-France,94,3,2,Arcueil,21962,48.8058803597,2.33351024984,2
94077,11,Île-de-France,94,3,15,Villeneuve-le-Roi,21493,48.7320914576,2.41037420069,2
92014,11,Île-de-France,92,1,3,Bourg-la-Reine,21291,48.7799073627,2.31643010763,2
93049,11,Île-de-France,93,2,21,Neuilly-Plaisance,21059,48.8643287852,2.51040249898,2
92022,11,Île-de-France,92,3,17,Chaville,20830,48.8076083562,2.19234061062,2
92071,11,Île-de-France,92,1,6,Sceaux,20721,48.776816369,2.29529414514,2
94021,11,Île-de-France,94,3,19,Chevilly-Larue,20447,48.766848001,2.35306611234,2
94059,11,Île-de-France,94,1,22,Le Plessis-Trévise,19733,48.8060154583,2.57619846918,1
94042,11,Île-de-France,94,2,5,Joinville-le-Pont,19278,48.8193683216,2.47044977809,2
94037,11,Île-de-France,94,3,12,Gentilly,18950,48.8132044389,2.34420659702,2
94011,11,Île-de-France,94,1,18,Bonneuil-sur-Marne,18488,48.7733620104,2.48799310463,2
94019,11,Île-de-France,94,1,4,Chennevières-sur-Marne,18115,48.7976502878,2.54157630073,1
92033,11,Île-de-France,92,2,23,Garches,17960,48.8450113548,2.18665007789,2
94015,11,Île-de-France,94,2,22,Bry-sur-Marne,17796,48.8384095661,2.52319657626,2
94004,11,Île-de-France,94,1,16,Boissy-Saint-Léger,17345,48.7470359922,2.52528049019,1
93061,11,Île-de-France,93,1,15,Le Pré-Saint-Gervais,17342,48.8846734877,2.40542232961,2
93013,11,Île-de-France,93,2,7,Le Bourget,15695,48.9361847458,2.42827855593,1
93062,11,Île-de-France,93,2,21,Le Raincy,14949,48.8967447585,2.51973664021,2
94069,11,Île-de-France,94,2,5,Saint-Maurice,14673,48.8184921372,2.4374501342,2
94074,11,Île-de-France,94,3,21,Valenton,14579,48.752872402,2.46129479573,1
93079,11,Île-de-France,93,3,9,Villetaneuse,13513,48.9572976501,2.34506633651,2
94060,11,Île-de-France,94,1,16,La Queue-en-Brie,12273,48.7775866104,2.58385577608,2
94075,11,Île-de-France,94,1,16,Villecresnes,11919,48.7208692486,2.53157741439,2
93030,11,Île-de-France,93,2,7,Dugny,11232,48.9503408732,2.4238637503,2
92077,11,Île-de-France,92,3,23,Ville-d'Avray,11170,48.8215895592,2.17761311514,1
94055,11,Île-de-France,94,1,18,Ormesson-sur-Marne,10611,48.7854562744,2.53924214317,2
92076,11,Île-de-France,92,2,23,Vaucresson,8941,48.8410515899,2.16026455161,2
93039,11,Île-de-France,93,3,18,L'Île-Saint-Denis,8665,48.9395693769,2.32545252764,2
93074,11,Île-de-France,93,2,20,Vaujours,7283,48.9324772605,2.5810025704,2
93033,11,Île-de-France,93,2,14,Gournay-sur-Marne,6876,48.8605817902,2.57543313796,2
94001,11,Île-de-France,94,3,15,Ablon-sur-Seine,5938,48.7238409464,2.42117629348,2
94065,11,Île-de-France,94,3,19,Rungis,5673,48.7494821504,2.35281832827,2
93015,11,Île-de-France,93,2,20,Coubron,5017,48.9176519555,2.57631231652,2
94048,11,Île-de-France,94,1,16,Marolles-en-Brie,4844,48.7394780616,2.55491338455,2
94047,11,Île-de-France,94,1,16,Mandres-les-Roses,4836,48.7058880174,2.54830741614,2
94053,11,Île-de-France,94,1,16,Noiseau,4644,48.774315467,2.55542375351,2
94070,11,Île-de-France,94,1,16,Santeny,4055,48.7356177142,2.57637480242,2
94056,11,Île-de-France,94,1,16,Périgny,2740,48.6968359635,2.56167940426,2
92047,11,Île-de-France,92,3,23,Marnes-la-Coquette,1815,48.830271264,2.16647261735,2
