,city,lat,lng,country,iso2,admin,capital,population,population_proper
60,Phú Hòa,14.100048000000001,107.96896000000001,Vietnam,VN,Gia Lai,minor,,
61,Đại Nghĩa,20.68667,105.744712,Vietnam,VN,Hà Nội,minor,,
62,Cẩm Xuyên,18.250291,106.00131999999999,Vietnam,VN,Hà Tĩnh,minor,,
63,Neo,21.20048,106.24738700000002,Vietnam,VN,Bắc Giang,minor,,
64,Thị Trấn Hùng Quốc,22.828977,106.323352,Vietnam,VN,Cao Bằng,minor,,
65,Tam Đảo,21.393237,105.61441200000002,Vietnam,VN,Vĩnh Phúc,minor,,
66,Tân Thạnh,10.606662,106.047142,Vietnam,VN,Long An,minor,,
67,Phố Mới,21.153281,106.15164399999999,Vietnam,VN,Bắc Ninh,minor,,
68,Phát Diệm,20.090538000000002,106.083226,Vietnam,VN,Ninh Bình,minor,,
69,Vũng Liêm,10.095755,106.185479,Vietnam,VN,Vĩnh Long,minor,,
70,Triệu Sơn,19.819128,105.603916,Vietnam,VN,Thanh Hóa,minor,,
71,Quảng Phú,12.819647,108.077381,Vietnam,VN,Đắk Lắk,minor,,
72,Rừng Thông,19.81906,105.732795,Vietnam,VN,Thanh Hóa,minor,,
73,Mường Nhé,22.192362,102.457901,Vietnam,VN,Điện Biên,minor,,
74,Sa Thầy,14.413773,107.793393,Vietnam,VN,Kon Tum,minor,,
75,Gia Ray,10.926149,107.40172199999999,Vietnam,VN,Đồng Nai,minor,,
76,Ngọc Lặc,20.091891,105.367607,Vietnam,VN,Thanh Hóa,minor,,
77,Đạ Tẻh,11.511481,107.490921,Vietnam,VN,Lâm Đồng,minor,,
78,Kỳ Sơn,20.886679,105.35243799999999,Vietnam,VN,Hòa Bình,minor,,
79,Thị Trấn Vĩnh Lộc,22.143598,105.271918,Vietnam,VN,Tuyên Quang,minor,,
80,Tô Hạp,12.005815,108.94868000000001,Vietnam,VN,Khánh Hòa,minor,,
81,Khe Sanh,16.628248000000003,106.73884,Vietnam,VN,Quảng Trị,minor,,
82,Cái Nước,8.942308,105.014105,Vietnam,VN,Cà Mau,minor,,
83,Khánh Vĩnh,12.283545,108.904703,Vietnam,VN,Khánh Hòa,minor,,
84,Cầu Diễn,21.03929,105.766593,Vietnam,VN,Hà Nội,minor,,
85,Chờ,21.194910999999998,105.954715,Vietnam,VN,Bắc Ninh,minor,,
86,Tiên Lãng,20.724645000000002,106.55390600000001,Vietnam,VN,Hải Phòng,minor,,
87,Gò Quao,9.733196000000001,105.27393500000001,Vietnam,VN,Kiến Giang,minor,,
88,Phú Quốc,10.216063,103.958709,Vietnam,VN,Kiến Giang,minor,,
89,Vân Tùng,22.430819,105.996873,Vietnam,VN,Bắc Kạn,minor,,
90,Quận Chín,10.839702,106.77093,Vietnam,VN,Hồ Chí Minh,minor,,
91,Ba Tri,10.044273,106.590203,Vietnam,VN,Bến Tre,minor,,
92,Trà Ôn,9.962606,105.921679,Vietnam,VN,Vĩnh Long,minor,,
93,Khoái Châu,20.839116,105.977553,Vietnam,VN,Hưng Yên,minor,,
94,Nhà Bàng,10.625024,105.008545,Vietnam,VN,An Giang,minor,,
95,Thị Trấn Long Điền,10.485573,107.21225600000001,Vietnam,VN,Bà Rịa-Vũng Tàu,minor,,
96,Anh Sơn,18.932492,105.076012,Vietnam,VN,Nghệ An,minor,,
97,Thị Trấn Ngan Dừa,9.567033,105.450185,Vietnam,VN,Bạc Liêu,minor,,
98,Văn Quan,21.865156,106.539253,Vietnam,VN,Lạng Sơn,minor,,
99,Lạc Dương,12.004052,108.419051,Vietnam,VN,Lâm Đồng,minor,,
100,Chí Thạnh,13.308446,109.215217,Vietnam,VN,Phú Yên,minor,,
101,Đống Đa,21.020087,105.83096699999999,Vietnam,VN,Hà Nội,minor,,
102,Ba Đình,21.034072000000002,105.814525,Vietnam,VN,Hà Nội,minor,,
103,Tân Trụ,10.512708,106.507623,Vietnam,VN,Long An,minor,,
104,Bến Tre,10.241466,106.37585200000001,Vietnam,VN,Bến Tre,admin,,
105,Thốt Nốt,10.272133,105.53380200000001,Vietnam,VN,Cần Thơ,minor,,
106,Cầu Kè,9.872403,106.054974,Vietnam,VN,Trà Vinh,minor,,
107,Cầu Giát,19.146003,105.630889,Vietnam,VN,Nghệ An,minor,,
108,Nàng Mau,9.751292,105.534475,Vietnam,VN,Hậu Giang,minor,,
109,Tân Việt,22.864075,105.45904499999999,Vietnam,VN,Cao Bằng,minor,,
110,Pác Miầu,22.829681,105.49333999999999,Vietnam,VN,Cao Bằng,minor,,
111,Phú Thọ,21.399629,105.22220800000001,Vietnam,VN,Phú Thọ,minor,,
112,Mường Chiên,21.842399,103.566077,Vietnam,VN,Sơn La,minor,,
113,Chợ Chu,21.907235,105.64219399999999,Vietnam,VN,Thái Nguyên,minor,,
114,Hậu Lộc,19.914441,105.886149,Vietnam,VN,Thanh Hóa,minor,,
115,Yên Thành,18.998557,105.471158,Vietnam,VN,Nghệ An,minor,,
116,Cam Lâm,12.053979,109.16003799999999,Vietnam,VN,Khánh Hòa,minor,,
117,Gia Lộc,20.867828,106.300001,Vietnam,VN,Hải Dương,minor,,
118,Phú Lộc,9.428382000000001,105.74111200000002,Vietnam,VN,Sóc Trăng,minor,,
119,Lộc Ninh,11.844756,106.59072900000001,Vietnam,VN,Bình Phước,minor,,
120,Gio Linh,16.924802,107.08438500000001,Vietnam,VN,Quảng Trị,minor,,
121,Điện Biên Đông,21.296732000000002,103.220093,Vietnam,VN,Điện Biên,minor,,
122,Tam Điệp,20.156348,105.917367,Vietnam,VN,Ninh Bình,minor,,
123,Đức Phổ,14.813554000000002,108.95931200000001,Vietnam,VN,Quảng Ngãi,minor,,
124,Đức Phong,11.813462,107.24433,Vietnam,VN,Bình Phước,minor,,
125,Mộ Đức,14.955129999999999,108.88586299999999,Vietnam,VN,Quảng Ngãi,minor,,
126,Nam Giang,20.333220999999998,106.17754,Vietnam,VN,Nam Định,minor,,
127,Đô Lương,18.898524,105.30797,Vietnam,VN,Nghệ An,minor,,
128,Vũ Thư,20.43671,106.29116,Vietnam,VN,Thái Bình,minor,,
129,Thị Trấn Yên Thế,22.11075,104.767475,Vietnam,VN,Yên Bái,minor,,
130,Ea Drăng,13.204497,108.21028999999999,Vietnam,VN,Đắk Lắk,minor,,
131,Bình Minh,10.068206,105.82221200000001,Vietnam,VN,Vĩnh Long,minor,,
132,An Phú,10.815913,105.090382,Vietnam,VN,An Giang,minor,,
133,An Lão,14.612404999999999,108.88989699999999,Vietnam,VN,Bình Định,minor,,
134,Đồng Lê,17.883889,106.02536200000002,Vietnam,VN,Quảng Bình,minor,,
135,Lũng Hồ,22.984788,105.239832,Vietnam,VN,Hà Giang,minor,,
136,Thị Trấn Yên Minh,23.117924,105.141593,Vietnam,VN,Hà Giang,minor,,
137,Thị Trấn Đất Đỏ,10.490934,107.270145,Vietnam,VN,Bà Rịa-Vũng Tàu,minor,,
138,Ea T’ling,12.589036,107.895784,Vietnam,VN,Đắk Nông,minor,,
139,Bút Sơn,19.857967000000002,105.854818,Vietnam,VN,Thanh Hóa,minor,,
140,Bích Động,21.274210999999998,106.10068899999999,Vietnam,VN,Bắc Giang,minor,,
141,Phù Cát,14.003157999999999,109.058039,Vietnam,VN,Bình Định,minor,,
142,Phùng,21.089025,105.65901299999999,Vietnam,VN,Hà Nội,minor,,
143,Tam Bình,10.048114,106.000171,Vietnam,VN,Vĩnh Long,minor,,
