,city,lat,lng,country,iso2,admin,capital,population,population_proper
65,Bondo,3.814607,23.686651,Congo (Kinshasa),CD,Bas-Uélé,,23517,17860
66,Demba,-5.495731,22.269622000000002,Congo (Kinshasa),CD,Kasaï Central,,22263,11754
67,Kasongo-Lunda,-6.479677,16.712155,Congo (Kinshasa),CD,Kwango,,20060,17436
68,Zongo,4.342834,18.594469,Congo (Kinshasa),CD,Sud-Ubangi,,17667,17667
69,Nyunzu,-5.956094,28.016495000000003,Congo (Kinshasa),CD,Tanganyika,,15397,15397
70,Bosodongo,4.182652,19.871131,Congo (Kinshasa),CD,Nord-Ubangi,,14553,3384
71,Kasaji,-10.378311,23.428010999999998,Congo (Kinshasa),CD,Lualaba,,11969,11969
72,Kimpese,-5.534851000000001,14.437878,Congo (Kinshasa),CD,Kongo Central,,10578,10578
73,Moba,-7.084078,29.736812,Congo (Kinshasa),CD,Tanganyika,,10006,10006
74,Dilolo,-10.686760000000001,22.340982,Congo (Kinshasa),CD,Lualaba,,7854,7854
75,Bongandanga,1.506947,21.072605,Congo (Kinshasa),CD,Mongala,,4105,1687
76,Mangbwalu,1.944678,30.038612,Congo (Kinshasa),CD,Ituri,,2819,2819
77,Mwenga,-3.026266,28.443724,Congo (Kinshasa),CD,Sud-Kivu,,2216,2216
78,Lubutu,-0.744767,26.583988,Congo (Kinshasa),CD,Maniema,,1313,1313
79,Buluko,-0.759818,28.485282,Congo (Kinshasa),CD,Nord-Kivu,,1192,1192
80,Luanza,-8.712962,28.704373999999998,Congo (Kinshasa),CD,Haut-Katanga,,861,861
81,Dibaya,-6.479915,22.889498,Congo (Kinshasa),CD,Kasaï Central,,603,603
82,Kenge,-4.853671,16.964482999999998,Congo (Kinshasa),CD,Kwango,admin,241,241
83,Lusanga,-5.574033999999999,16.515094,Congo (Kinshasa),CD,Kwango,,177,177
84,Bafwazana,1.0885850000000001,27.278701,Congo (Kinshasa),CD,Tshopo,,149,149
