,Unnamed: 0,admin,capital,city,country,iso2,lat,lng,population,population_proper,ranks,continent_code,continent
10,10,Libye,admin,Surt,Libya,LY,31.208924,16.588661,128123.0,93390.0,1663,AF,Afrique
11,11,Libye,admin,Darnah,Libya,LY,32.767041,22.636686,127974.0,78782.0,264,AF,Afrique
12,12,Libye,admin,Sabhā,Libya,LY,27.037662,14.428325,100249.0,100249.0,1874,AF,Afrique
13,13,Libye,admin,Nālūt,Libya,LY,31.86848,10.981202,66609.0,66228.0,74,AF,Afrique
15,15,Libye,admin,Murzuq,Libya,LY,25.904444,13.897222,55071.0,43732.0,1635,AF,Afrique
19,19,Libye,admin,Ghāt,Libya,LY,24.964722,10.172778,24347.0,19665.0,266,AF,Afrique
21,21,Libye,admin,Hūn,Libya,LY,29.126839,15.947721,18878.0,15826.0,393,AF,Afrique
32,32,Libye,admin,Idrī,Libya,LY,27.5,13.266667000000002,0.0,,269,AF,Afrique
33,33,Libye,admin,Al Bayḑā’,Libya,LY,32.762723,21.755063,0.0,,1838,AF,Afrique
34,34,Libye,admin,Az Zāwīyah,Libya,LY,32.757102,12.727639,0.0,,511,AF,Afrique
35,35,Libye,admin,Al ‘Azīzīyah,Libya,LY,32.531944,13.0175,0.0,,270,AF,Afrique
36,36,Libye,admin,Awbārī,Libya,LY,26.592058,12.780488,0.0,,325,AF,Afrique
37,37,Libye,admin,Al Kufrah,Libya,LY,24.166667,23.269618,0.0,,512,AF,Afrique
2,2,Madagascar,admin,Toamasina,Madagascar,MG,-18.151349,49.408139,210226.0,206373.0,793,AF,Afrique
3,3,Madagascar,admin,Fianarantsoa,Madagascar,MG,-21.447807,47.088401,184184.0,167227.0,183,AF,Afrique
4,4,Madagascar,admin,Mahajanga,Madagascar,MG,-15.713935,46.315858,154657.0,135660.0,271,AF,Afrique
5,5,Madagascar,admin,Toliara,Madagascar,MG,-23.352798,43.669974,115319.0,97237.0,195,AF,Afrique
29,29,Madagascar,admin,Antsiran̈ana,Madagascar,MG,-12.284195,49.29125300000001,0.0,,327,AF,Afrique
35,35,Madagascar,primary,Antananarivo,Madagascar,MG,-18.916667,47.516667,0.0,,1666,AF,Afrique
0,0,Mali,primary,Bamako,Mali,ML,12.65,-8.0,1494000.0,1297281.0,577,AF,Afrique
1,1,Mali,admin,Sikasso,Mali,ML,11.3135,-5.6697,225753.0,144786.0,615,AF,Afrique
2,2,Mali,admin,Ségou,Mali,ML,13.4317,-6.2157,122952.0,92552.0,328,AF,Afrique
3,3,Mali,admin,Gao,Mali,ML,16.271667,-0.044722000000000005,116967.0,57978.0,196,AF,Afrique
4,4,Mali,admin,Mopti,Mali,ML,14.489094,-4.1928269999999985,108456.0,78083.0,1667,AF,Afrique
6,6,Mali,admin,Kayes,Mali,ML,14.446933,-11.444478,77207.0,77207.0,1843,AF,Afrique
7,7,Mali,admin,Timbuktu,Mali,ML,16.770456,-3.005588,68872.0,68872.0,1880,AF,Afrique
17,17,Mali,admin,Koulikoro,Mali,ML,12.862734,-7.559849000000002,23919.0,2898.0,277,AF,Afrique
46,46,Mali,admin,Kidal,Mali,ML,18.441111,1.407778,0.0,,545,AF,Afrique
0,0,Mozambique,primary,Maputo,Mozambique,MZ,-25.965278,32.589167,1446000.0,1191613.0,1886,AF,Afrique
2,2,Mozambique,admin,Beira,Mozambique,MZ,-19.843611,34.838889,530604.0,483789.0,184,AF,Afrique
3,3,Mozambique,admin,Nampula,Mozambique,MZ,-15.119722,39.264722,388526.0,383845.0,1668,AF,Afrique
4,4,Mozambique,admin,Chimoio,Mozambique,MZ,-19.116389,33.483333,256936.0,228141.0,282,AF,Afrique
5,5,Mozambique,admin,Quelimane,Mozambique,MZ,-17.878611,36.888333,188964.0,169101.0,1887,AF,Afrique
6,6,Mozambique,admin,Tete,Mozambique,MZ,-16.156389,33.586667,129316.0,115050.0,185,AF,Afrique
7,7,Mozambique,admin,Xai-Xai,Mozambique,MZ,-25.051944,33.644167,128805.0,127366.0,1669,AF,Afrique
9,9,Mozambique,admin,Inhambane,Mozambique,MZ,-23.865,35.383333,115776.0,73884.0,581,AF,Afrique
10,10,Mozambique,admin,Pemba,Mozambique,MZ,-12.960833,40.507778,110643.0,108737.0,79,AF,Afrique
11,11,Mozambique,admin,Lichinga,Mozambique,MZ,-13.312778,35.240556,109839.0,78828.0,80,AF,Afrique
0,0,Niger,primary,Niamey,Niger,NE,13.516667000000002,2.116667,915000.0,742791.0,1850,AF,Afrique
1,1,Niger,admin,Maradi,Niger,NE,13.5,7.101744,232555.0,163487.0,1610,AF,Afrique
2,2,Niger,admin,Zinder,Niger,NE,13.804869,8.988371,230358.0,191424.0,141,AF,Afrique
4,4,Niger,admin,Tahoua,Niger,NE,14.8888,5.2692,115956.0,80425.0,142,AF,Afrique
7,7,Niger,admin,Dosso,Niger,NE,13.049,3.1937,49750.0,43213.0,700,AF,Afrique
9,9,Niger,admin,Diffa,Niger,NE,13.31536,12.611345,30988.0,27948.0,1943,AF,Afrique
12,12,Niger,admin,Tillabéri,Niger,NE,14.207113,1.454179,19262.0,8362.0,547,AF,Afrique
1,1,Nigéria,admin,Kano,Nigeria,NG,12.002381,8.513160000000001,3140000.0,3140000.0,1672,AF,Afrique
2,2,Nigéria,admin,Ibadan,Nigeria,NG,7.377561999999998,3.905907,2628000.0,1814570.0,1854,AF,Afrique
3,3,Nigéria,primary,Abuja,Nigeria,NG,9.083333,7.533333,1576000.0,162135.0,1855,AF,Afrique
4,4,Nigéria,admin,Kaduna,Nigeria,NG,10.526413,7.438795,1442000.0,940593.0,353,AF,Afrique
5,5,Nigéria,admin,Benin City,Nigeria,NG,6.338153,5.625749,1190000.0,668026.0,285,AF,Afrique
7,7,Nigéria,admin,Port Harcourt,Nigeria,NG,4.7774230000000015,7.013404,1020000.0,1020000.0,1571,AF,Afrique
10,10,Nigéria,admin,Maiduguri,Nigeria,NG,11.846924,13.157122,896000.0,512460.0,286,AF,Afrique
13,13,Nigéria,admin,Jos,Nigeria,NG,9.92849,8.892118,816824.0,657313.0,354,AF,Afrique
14,14,Nigéria,admin,Ilorin,Nigeria,NG,8.496642,4.542143,771000.0,632484.0,1795,AF,Afrique
17,17,Nigéria,admin,Enugu,Nigeria,NG,6.441321,7.498833999999999,688862.0,688862.0,1945,AF,Afrique
18,18,Nigéria,admin,Abeokuta,Nigeria,NG,7.155710000000001,3.345086,593100.0,289362.0,355,AF,Afrique
19,19,Nigéria,admin,Uyo,Nigeria,NG,5.033333,7.92657,554906.0,436606.0,1946,AF,Afrique
20,20,Nigéria,admin,Awka,Nigeria,NG,6.21269,7.071986,500000.0,301657.0,1490,AF,Afrique
22,22,Nigéria,admin,Calabar,Nigeria,NG,4.958931,8.32695,461796.0,247517.0,1856,AF,Afrique
23,23,Nigéria,admin,Ado-Ekiti,Nigeria,NG,7.623289,5.22087,446749.0,446749.0,356,AF,Afrique
24,24,Nigéria,admin,Katsina,Nigeria,NG,12.990823,7.601769,432149.0,432149.0,520,AF,Afrique
25,25,Nigéria,admin,Akure,Nigeria,NG,7.252560000000001,5.193118,420594.0,420594.0,357,AF,Afrique
26,26,Nigéria,admin,Osogbo,Nigeria,NG,7.771045,4.556979,408245.0,408245.0,84,AF,Afrique
27,27,Nigéria,admin,Bauchi,Nigeria,NG,10.310321,9.843883,316149.0,172552.0,1675,AF,Afrique
30,30,Nigéria,admin,Minna,Nigeria,NG,9.615235,6.54776,291905.0,206171.0,1677,AF,Afrique
32,32,Nigéria,admin,Gombe,Nigeria,NG,10.28969,11.167288,270366.0,250258.0,144,AF,Afrique
33,33,Nigéria,admin,Umuahia,Nigeria,NG,5.524913,7.494613,264662.0,264662.0,1894,AF,Afrique
35,35,Nigéria,admin,Damaturu,Nigeria,NG,11.746968,11.960826,255895.0,255895.0,1573,AF,Afrique
37,37,Nigéria,admin,Gusau,Nigeria,NG,12.17024,6.664116,226857.0,144993.0,358,AF,Afrique
39,39,Nigéria,admin,Owerri,Nigeria,NG,5.483626,7.033248,215038.0,215038.0,86,AF,Afrique
43,43,Nigéria,admin,Lafia,Nigeria,NG,8.493897,8.515316,127236.0,31705.0,332,AF,Afrique
46,46,Nigéria,admin,Jalingo,Nigeria,NG,8.893668,11.359596,117757.0,89789.0,521,AF,Afrique
49,49,Nigéria,admin,Birnin Kebbi,Nigeria,NG,12.453889,4.1975,108164.0,96517.0,1858,AF,Afrique
53,53,Nigéria,admin,Yola,Nigeria,NG,9.208394,12.481464,96006.0,88500.0,1576,AF,Afrique
62,62,Nigéria,admin,Lokoja,Nigeria,NG,7.796882000000001,6.740481,60579.0,44722.0,797,AF,Afrique
66,66,Nigéria,admin,Dutse,Nigeria,NG,11.75618,9.338959,17129.0,17129.0,1859,AF,Afrique
122,122,Nigéria,admin,Abakaliki,Nigeria,NG,6.324851,8.11368,0.0,,1492,AF,Afrique
207,207,Nigéria,admin,Ikeja,Nigeria,NG,6.596506,3.342052,0.0,,720,AF,Afrique
210,210,Nigéria,admin,Sokoto,Nigeria,NG,13.062695,5.243225,0.0,,716,AF,Afrique
280,280,Nigéria,admin,Asaba,Nigeria,NG,6.198474,6.727431,0.0,,642,AF,Afrique
494,494,Nigéria,admin,Yenagoa,Nigeria,NG,4.926746,6.267636,0.0,,424,AF,Afrique
694,694,Nigéria,admin,Makurdi,Nigeria,NG,7.733746000000001,8.52139,0.0,,1057,AF,Afrique
0,0,Somalie,primary,Mogadishu,Somalia,SO,2.046193,45.33407,1100000.0,875388.0,1046,AF,Afrique
1,1,Somalie,admin,Kismaayo,Somalia,SO,-0.358173,42.545365,234852.0,134951.0,1047,AF,Afrique
3,3,Somalie,admin,Jawhar,Somalia,SO,2.780868,45.500484,111308.0,62000.0,1034,AF,Afrique
4,4,Somalie,admin,Beledweyne,Somalia,SO,4.735833,45.203611,62945.0,55410.0,1018,AF,Afrique
5,5,Somalie,admin,Gaalkacyo,Somalia,SO,6.769722,47.430833,61200.0,53501.0,1083,AF,Afrique
6,6,Somalie,admin,Boosaaso,Somalia,SO,11.284209,49.181577,46969.0,46969.0,1085,AF,Afrique
11,11,Somalie,admin,Garbahaarrey,Somalia,SO,3.3289190000000004,42.22091,12652.0,12652.0,1124,AF,Afrique
13,13,Somalie,admin,Garoowe,Somalia,SO,8.405364,48.484465,2568.0,2568.0,1126,AF,Afrique
14,14,Somalie,admin,Marka,Somalia,SO,1.7159380000000002,44.771662,1958.0,1958.0,1127,AF,Afrique
15,15,Somalie,admin,Xuddur,Somalia,SO,4.121291,43.889452,1639.0,1639.0,1128,AF,Afrique
16,16,Somalie,admin,Bu’aale,Somalia,SO,1.083333,42.583333,1490.0,1490.0,1129,AF,Afrique
22,22,Somalie,admin,Laascaanood,Somalia,SO,8.477378999999999,47.35971,0.0,,1135,AF,Afrique
23,23,Somalie,admin,Ceerigaabo,Somalia,SO,10.616158,47.367947,0.0,,1136,AF,Afrique
24,24,Somalie,admin,Baidoa,Somalia,SO,3.113826,43.649802,0.0,,1137,AF,Afrique
25,25,Somalie,admin,Dhuusamarreeb,Somalia,SO,5.535975,46.386656,0.0,,1138,AF,Afrique
27,27,Somalie,admin,Burco,Somalia,SO,9.522125,45.533626,0.0,,1140,AF,Afrique
30,30,Somalie,admin,Baki,Somalia,SO,9.892059,43.385306,0.0,,1143,AF,Afrique
31,31,Somalie,admin,Hargeysa,Somalia,SO,9.56,44.065,0.0,,1144,AF,Afrique
0,0,Afrique du Sud,admin,Johannesburg,South Africa,ZA,-26.205171,28.049815,3435000.0,2026469.0,1146,AF,Afrique
1,1,Afrique du Sud,primary,Cape Town,South Africa,ZA,-33.925839,18.423218,3215000.0,2432858.0,1147,AF,Afrique
4,4,Afrique du Sud,primary,Pretoria,South Africa,ZA,-25.706944,28.229444,1338000.0,1338000.0,1118,AF,Afrique
7,7,Afrique du Sud,admin,Pietermaritzburg,South Africa,ZA,-29.616785,30.39278,750845.0,490951.0,1086,AF,Afrique
8,8,Afrique du Sud,primary,Bloemfontein,South Africa,ZA,-29.121065,26.214003,463064.0,456669.0,1087,AF,Afrique
10,10,Afrique du Sud,admin,Nelspruit,South Africa,ZA,-25.474482,30.970333,348138.0,21540.0,1089,AF,Afrique
15,15,Afrique du Sud,admin,Polokwane,South Africa,ZA,-23.904485,29.468851,220045.0,123749.0,1094,AF,Afrique
20,20,Afrique du Sud,admin,Kimberley,South Africa,ZA,-28.732262,24.762315,165264.0,142089.0,1099,AF,Afrique
21,21,Afrique du Sud,admin,Bhisho,South Africa,ZA,-32.847212,27.442179,160997.0,137287.0,1084,AF,Afrique
71,71,Afrique du Sud,admin,Mahikeng,South Africa,ZA,-25.86522,25.644213,0.0,,917,AF,Afrique
0,0,Soudan,primary,Khartoum,Sudan,SD,15.588056,32.534167,4754000.0,1974647.0,916,AF,Afrique
2,2,Soudan,admin,Port Sudan,Sudan,SD,19.615484,37.203107,489725.0,489725.0,885,AF,Afrique
3,3,Soudan,admin,Kassala,Sudan,SD,15.458728,36.389684,401477.0,339521.0,886,AF,Afrique
4,4,Soudan,admin,El Obeid,Sudan,SD,13.181934,30.221872,393311.0,269424.0,887,AF,Afrique
5,5,Soudan,admin,Nyala,Sudan,SD,12.048882,24.880694,392373.0,392373.0,888,AF,Afrique
7,7,Soudan,admin,Wad Medani,Sudan,SD,14.392270000000002,33.528040000000004,332714.0,284367.0,890,AF,Afrique
8,8,Soudan,admin,El Fasher,Sudan,SD,13.616389000000002,25.356389,252609.0,189203.0,891,AF,Afrique
9,9,Soudan,admin,Gedaref,Sudan,SD,14.035832999999998,35.384444,201282.0,201282.0,892,AF,Afrique
11,11,Soudan,admin,Ed Damazin,Sudan,SD,11.801467,34.356539,186051.0,42009.0,894,AF,Afrique
12,12,Soudan,admin,Kadugli,Sudan,SD,11.011111,29.718333,176931.0,87666.0,895,AF,Afrique
14,14,Soudan,admin,El Geneina,Sudan,SD,13.442742,22.448932,162981.0,159310.0,897,AF,Afrique
18,18,Soudan,admin,Ed Damer,Sudan,SD,17.598981,33.972051,103941.0,84856.0,901,AF,Afrique
23,23,Soudan,admin,Dongola,Sudan,SD,19.18163,30.476888,26404.0,26404.0,906,AF,Afrique
27,27,Soudan,admin,Rabak,Sudan,SD,13.187975,32.74365,0.0,,910,AF,Afrique
28,28,Soudan,admin,Ed Daein,Sudan,SD,11.467222,26.131667,0.0,,911,AF,Afrique
29,29,Soudan,admin,El Fula,Sudan,SD,11.711955,28.346197,0.0,,912,AF,Afrique
30,30,Soudan,admin,Zalingei,Sudan,SD,12.909179,23.470578,0.0,,913,AF,Afrique
31,31,Soudan,admin,Singa,Sudan,SD,13.1483,33.931168,0.0,,914,AF,Afrique
0,0,Tunisie,primary,Tunis,Tunisia,TN,36.806112,10.171078,2412500.0,728453.0,900,AF,Afrique
1,1,Tunisie,admin,Sfax,Tunisia,TN,34.740556,10.760278,453050.0,277278.0,1016,AF,Afrique
3,3,Tunisie,admin,Gabès,Tunisia,TN,33.881457,10.098196000000002,219517.0,110075.0,951,AF,Afrique
5,5,Tunisie,admin,Kairouan,Tunisia,TN,35.678102,10.096333,144522.0,119794.0,987,AF,Afrique
6,6,Tunisie,admin,Bizerte,Tunisia,TN,37.274423,9.87391,139843.0,115268.0,988,AF,Afrique
7,7,Tunisie,admin,Gafsa,Tunisia,TN,34.425,8.784167,126803.0,81232.0,989,AF,Afrique
8,8,Tunisie,admin,Nabeul,Tunisia,TN,36.456058,10.73763,115149.0,115149.0,990,AF,Afrique
9,9,Tunisie,admin,Ariana,Tunisia,TN,36.860117,10.193371,97687.0,97687.0,991,AF,Afrique
10,10,Tunisie,admin,Kasserine,Tunisia,TN,35.167578000000006,8.836506,81987.0,78158.0,992,AF,Afrique
12,12,Tunisie,admin,Tataouine,Tunisia,TN,32.929674,10.451767,62577.0,62577.0,994,AF,Afrique
13,13,Tunisie,admin,Béja,Tunisia,TN,36.725638,9.181692,59567.0,57233.0,995,AF,Afrique
14,14,Tunisie,admin,Jendouba,Tunisia,TN,36.501136,8.780239,51408.0,51408.0,996,AF,Afrique
15,15,Tunisie,admin,El Kef,Tunisia,TN,36.174239,8.704863000000001,47979.0,36628.0,997,AF,Afrique
16,16,Tunisie,admin,Mahdia,Tunisia,TN,35.504721999999994,11.062222,45977.0,45977.0,998,AF,Afrique
17,17,Tunisie,admin,Sidi Bouzid,Tunisia,TN,35.038234,9.484935,42098.0,42098.0,999,AF,Afrique
18,18,Tunisie,admin,Tozeur,Tunisia,TN,33.919683,8.133519999999999,39504.0,34943.0,1000,AF,Afrique
19,19,Tunisie,admin,Siliana,Tunisia,TN,36.084966,9.370818,26960.0,26960.0,1001,AF,Afrique
20,20,Tunisie,admin,Kebili,Tunisia,TN,33.704387,8.969033999999997,19875.0,19875.0,1002,AF,Afrique
22,22,Tunisie,admin,Zaghouan,Tunisia,TN,36.402907,10.142925,16911.0,16911.0,1004,AF,Afrique
24,24,Tunisie,admin,Sousse,Tunisia,TN,35.82538800000001,10.636991,0.0,,1006,AF,Afrique
25,25,Tunisie,admin,Ben Arous,Tunisia,TN,36.753056,10.218889,0.0,,1007,AF,Afrique
26,26,Tunisie,admin,Medenine,Tunisia,TN,33.354947,10.505478,0.0,,1008,AF,Afrique
27,27,Tunisie,admin,Manouba,Tunisia,TN,36.808029,10.097205,0.0,,1009,AF,Afrique
28,28,Tunisie,admin,Monastir,Tunisia,TN,35.783333,10.833333,0.0,,1010,AF,Afrique
1,1,Ouganda,admin,Mbale,Uganda,UG,1.074804,34.177352,402368.0,91800.0,1012,AF,Afrique
2,2,Ouganda,admin,Jinja,Uganda,UG,0.4244439999999999,33.204167,301619.0,89700.0,1013,AF,Afrique
3,3,Ouganda,admin,Arua,Uganda,UG,3.0201290000000003,30.911052,250000.0,59400.0,1014,AF,Afrique
5,5,Ouganda,admin,Tororo,Uganda,UG,0.692991,34.180853000000006,150000.0,43700.0,984,AF,Afrique
6,6,Ouganda,admin,Gulu,Uganda,UG,2.774569,32.29899,146858.0,142003.0,983,AF,Afrique
7,7,Ouganda,admin,Lira,Uganda,UG,2.235,32.909721999999995,135445.0,119323.0,982,AF,Afrique
8,8,Ouganda,admin,Mbarara,Uganda,UG,-0.630583,30.658179,83700.0,83700.0,952,AF,Afrique
10,10,Ouganda,admin,Kasese,Uganda,UG,0.23,29.988333,67269.0,67269.0,954,AF,Afrique
11,11,Ouganda,admin,Masaka,Uganda,UG,-0.312724,31.715937,65373.0,65373.0,955,AF,Afrique
12,12,Ouganda,admin,Kitgum,Uganda,UG,3.2922839999999995,32.877828,56891.0,8680.0,956,AF,Afrique
13,13,Ouganda,admin,Busia,Uganda,UG,0.454444,34.075833,47100.0,47100.0,957,AF,Afrique
14,14,Ouganda,admin,Iganga,Uganda,UG,0.609167,33.468611,45024.0,45024.0,958,AF,Afrique
15,15,Ouganda,admin,Kabale,Uganda,UG,-1.326111,30.003889,44600.0,44600.0,959,AF,Afrique
16,16,Ouganda,admin,Fort Portal,Uganda,UG,0.661959,30.282684000000003,42670.0,42670.0,960,AF,Afrique
17,17,Ouganda,admin,Mityana,Uganda,UG,0.4175,32.022778,41131.0,33710.0,961,AF,Afrique
18,18,Ouganda,admin,Adjumani,Uganda,UG,3.3778620000000004,31.790897,34700.0,34700.0,962,AF,Afrique
19,19,Ouganda,admin,Masindi,Uganda,UG,1.6744439999999998,31.715,31486.0,31486.0,963,AF,Afrique
20,20,Ouganda,admin,Pallisa,Uganda,UG,1.145,33.709444,30745.0,30745.0,964,AF,Afrique
21,21,Ouganda,admin,Nebbi,Uganda,UG,2.478259,31.088935,30354.0,30354.0,965,AF,Afrique
22,22,Ouganda,admin,Moyo,Uganda,UG,3.660883,31.724736,22434.0,22434.0,950,AF,Afrique
23,23,Ouganda,admin,Kayunga,Uganda,UG,0.7025,32.888611,21704.0,21704.0,966,AF,Afrique
24,24,Ouganda,admin,Mubende,Uganda,UG,0.589167,31.36,18936.0,176.0,968,AF,Afrique
26,26,Ouganda,admin,Ntungamo,Uganda,UG,-0.879444,30.264167,16400.0,16400.0,970,AF,Afrique
27,27,Ouganda,admin,Kiboga,Uganda,UG,0.916111,31.774167,14512.0,14512.0,971,AF,Afrique
28,28,Ouganda,admin,Sironko,Uganda,UG,1.234913,34.256757,14100.0,14100.0,972,AF,Afrique
29,29,Ouganda,admin,Kumi,Uganda,UG,1.460833,33.936111,13000.0,13000.0,973,AF,Afrique
30,30,Ouganda,admin,Kisoro,Uganda,UG,-1.283639,29.688249,12900.0,12900.0,974,AF,Afrique
31,31,Ouganda,admin,Kamuli,Uganda,UG,0.947222,33.119722,12764.0,12764.0,975,AF,Afrique
33,33,Ouganda,admin,Katakwi,Uganda,UG,1.891111,33.966111,8400.0,8400.0,977,AF,Afrique
35,35,Ouganda,admin,Nakasongola,Uganda,UG,1.308889,32.456389,6921.0,6921.0,979,AF,Afrique
37,37,Ouganda,admin,Kalangala,Uganda,UG,-0.308889,32.225,5200.0,5200.0,981,AF,Afrique
38,38,Ouganda,admin,Kaberamaido,Uganda,UG,1.738889,33.159444,3400.0,3400.0,967,AF,Afrique
40,40,Ouganda,admin,Kaabong,Uganda,UG,3.483611,34.149167,1137.0,1137.0,1150,AF,Afrique
41,41,Ouganda,admin,Soroti,Uganda,UG,1.685556,33.616389,1038.0,1038.0,1152,AF,Afrique
42,42,Ouganda,admin,Moroto,Uganda,UG,2.52922,34.659753,371.0,371.0,1321,AF,Afrique
43,43,Ouganda,admin,Kyenjojo,Uganda,UG,0.632778,30.621389,0.0,,1322,AF,Afrique
44,44,Ouganda,admin,Bulisa,Uganda,UG,2.117807,31.411633,0.0,,1323,AF,Afrique
45,45,Ouganda,admin,Lyantonde,Uganda,UG,-0.403056,31.157222,0.0,,1324,AF,Afrique
46,46,Ouganda,admin,Dokolo,Uganda,UG,1.8983330000000005,33.1775,0.0,,1325,AF,Afrique
47,47,Ouganda,admin,Butaleja,Uganda,UG,0.916554,33.956315000000004,0.0,,1326,AF,Afrique
48,48,Ouganda,admin,Kole,Uganda,UG,2.400151,32.800343,0.0,,1327,AF,Afrique
49,49,Ouganda,admin,Kyankwanzi,Uganda,UG,1.200615,31.800625,0.0,,1328,AF,Afrique
50,50,Ouganda,admin,Wakiso,Uganda,UG,0.404444,32.459444,0.0,,1329,AF,Afrique
51,51,Ouganda,primary,Kampala,Uganda,UG,0.315556,32.565556,0.0,,1330,AF,Afrique
52,52,Ouganda,admin,Bukomansimbi,Uganda,UG,-0.157778,31.604167,0.0,,1331,AF,Afrique
53,53,Ouganda,admin,Mpigi,Uganda,UG,0.225,32.313611,0.0,,1332,AF,Afrique
54,54,Ouganda,admin,Amolatar,Uganda,UG,1.615556,32.839721999999995,0.0,,1333,AF,Afrique
55,55,Ouganda,admin,Zombo,Uganda,UG,2.51355,30.909094,0.0,,1334,AF,Afrique
56,56,Ouganda,admin,Amuru,Uganda,UG,2.813879,31.938684,0.0,,1335,AF,Afrique
57,57,Ouganda,admin,Bundibugyo,Uganda,UG,0.7084739999999999,30.063418,0.0,,1336,AF,Afrique
58,58,Ouganda,admin,Mayuge,Uganda,UG,0.457812,33.480622,0.0,,1337,AF,Afrique
59,59,Ouganda,admin,Binyin,Uganda,UG,1.416667,34.533333,0.0,,1338,AF,Afrique
60,60,Ouganda,admin,Isingiro,Uganda,UG,-0.8686370000000001,30.830189,0.0,,1339,AF,Afrique
61,61,Ouganda,admin,Apac,Uganda,UG,1.975556,32.538611,0.0,,1340,AF,Afrique
62,62,Ouganda,admin,Buikwe,Uganda,UG,0.3375,33.010556,0.0,,1341,AF,Afrique
63,63,Ouganda,admin,Nwoya,Uganda,UG,2.634225,32.001065000000004,0.0,,1342,AF,Afrique
64,64,Ouganda,admin,Buyende,Uganda,UG,1.151667,33.155,0.0,,1343,AF,Afrique
65,65,Ouganda,admin,Serere,Uganda,UG,1.494167,33.455278,0.0,,1344,AF,Afrique
66,66,Ouganda,admin,Ngora,Uganda,UG,1.431389,33.777221999999995,0.0,,1345,AF,Afrique
67,67,Ouganda,admin,Nakaseke,Uganda,UG,0.751667,32.385,0.0,,1346,AF,Afrique
68,68,Ouganda,admin,Kibale,Uganda,UG,0.8,31.066667,0.0,,1347,AF,Afrique
69,69,Ouganda,admin,Kibingo,Uganda,UG,-0.626019,30.435935,0.0,,1348,AF,Afrique
70,70,Ouganda,admin,Kitamilo,Uganda,UG,0.222155,33.206081,0.0,,1349,AF,Afrique
71,71,Ouganda,admin,Namayingo,Uganda,UG,0.239833,33.884908,0.0,,1320,AF,Afrique
72,72,Ouganda,admin,Kaliro,Uganda,UG,0.8948729999999999,33.504792,0.0,,1319,AF,Afrique
73,73,Ouganda,admin,Mitoma,Uganda,UG,-0.684167,30.07,0.0,,1318,AF,Afrique
74,74,Ouganda,admin,Mukono,Uganda,UG,0.353333,32.755278000000004,0.0,,1317,AF,Afrique
75,75,Ouganda,admin,Nakapiripirit,Uganda,UG,1.916667,34.783333,0.0,,1287,AF,Afrique
76,76,Ouganda,admin,Bududa,Uganda,UG,1.011178,34.331123,0.0,,1288,AF,Afrique
77,77,Ouganda,admin,Namutumba,Uganda,UG,0.836305,33.685763,0.0,,1289,AF,Afrique
78,78,Ouganda,admin,Gombe,Uganda,UG,0.203333,32.088056,0.0,,1290,AF,Afrique
79,79,Ouganda,admin,Kamwenge,Uganda,UG,0.211111,30.420833,0.0,,1291,AF,Afrique
80,80,Ouganda,admin,Alebtong,Uganda,UG,2.2447220000000003,33.254721999999994,0.0,,1292,AF,Afrique
81,81,Ouganda,admin,Bulambuli,Uganda,UG,1.166667,34.383333,0.0,,1293,AF,Afrique
82,82,Ouganda,admin,Kyegegwa,Uganda,UG,0.5022220000000001,31.041389,0.0,,1294,AF,Afrique
83,83,Ouganda,admin,Koboko,Uganda,UG,3.4136370000000005,30.959935,0.0,,1295,AF,Afrique
84,84,Ouganda,admin,Lamwo,Uganda,UG,3.529719,32.801604,0.0,,1296,AF,Afrique
85,85,Ouganda,admin,Agago,Uganda,UG,2.833825,33.33361,0.0,,1297,AF,Afrique
86,86,Ouganda,admin,Bukwa,Uganda,UG,1.259167,34.753889,0.0,,1298,AF,Afrique
87,87,Ouganda,admin,Manafwa,Uganda,UG,0.978421,34.374301,0.0,,1299,AF,Afrique
88,88,Ouganda,admin,Oyam,Uganda,UG,2.235002,32.38495,0.0,,1300,AF,Afrique
89,89,Ouganda,admin,Otuke,Uganda,UG,2.500375,33.50065,0.0,,1350,AF,Afrique
90,90,Ouganda,admin,Maracha,Uganda,UG,3.270421,30.955322,0.0,,1301,AF,Afrique
91,91,Ouganda,admin,Kotido,Uganda,UG,2.980556,34.133056,0.0,,1303,AF,Afrique
92,92,Ouganda,admin,Amudat,Uganda,UG,1.95,34.95,0.0,,1304,AF,Afrique
93,93,Ouganda,admin,Rubirizi,Uganda,UG,-0.298889,30.133611,0.0,,1305,AF,Afrique
94,94,Ouganda,admin,Luwero,Uganda,UG,0.849167,32.473056,0.0,,1306,AF,Afrique
95,95,Ouganda,admin,Kalungu,Uganda,UG,-0.166667,31.756944,0.0,,1307,AF,Afrique
96,96,Ouganda,admin,Sembabule,Uganda,UG,-0.077222,31.456667,0.0,,1308,AF,Afrique
97,97,Ouganda,admin,Ibanda,Uganda,UG,-0.153889,30.531944,0.0,,1309,AF,Afrique
98,98,Ouganda,admin,Buhweju,Uganda,UG,-0.350269,30.300291,0.0,,1310,AF,Afrique
99,99,Ouganda,admin,Rukungiri,Uganda,UG,-0.841111,29.941944,0.0,,1311,AF,Afrique
100,100,Ouganda,admin,Kapchorwa,Uganda,UG,1.396509,34.450928999999995,0.0,,1312,AF,Afrique
101,101,Ouganda,admin,Kiruhura,Uganda,UG,-0.235556,30.8725,0.0,,1313,AF,Afrique
